Model;Approach;Repetition;Resets;stepsUntilLastReset;lastCandidatePrint
crowds_nodl.pm(TotalRuns=6,CrowdSize=15);cautious10;16;2;199;Resets: 2 visitNo: 10 candSize: 1

herman17_oneinit.pm();bold01;38;TO;TO;Resets: 0 visitNo: 5422409 candSize: 34

herman17_oneinit.pm();bold01;65;TO;TO;Resets: 0 visitNo: 9106616 candSize: 34

herman17_oneinit.pm();bold01;66;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

herman17_oneinit.pm();bold01;45;TO;TO;Resets: 0 visitNo: 14369768 candSize: 34

herman17_oneinit.pm();bold01;68;TO;TO;Resets: 0 visitNo: 5948724 candSize: 34

herman17_oneinit.pm();bold01;90;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);cautious10;34;0;0;Resets: 0 visitNo: 10 candSize: 1

herman17_oneinit.pm();bold01;73;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

herman17_oneinit.pm();bold01;62;TO;TO;Resets: 0 visitNo: 7527670 candSize: 34

herman17_oneinit.pm();bold01;69;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

herman17_oneinit.pm();bold01;24;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);cautious10;52;0;0;Resets: 0 visitNo: 10 candSize: 1

scale.pm(N=10,M=50);bold01;6;3;20130;Resets: 3 visitNo: 209 candSize: 50

herman17_oneinit.pm();bold01;53;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

scale.pm(N=10,M=50);bold01;24;1;11647;Resets: 1 visitNo: 154 candSize: 50

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);cautious10;70;3;234;Resets: 3 visitNo: 10 candSize: 1

herman17_oneinit.pm();bold01;21;TO;TO;Resets: 0 visitNo: 3843463 candSize: 34

scale.pm(N=10,M=50);bold01;42;2;22966;Resets: 2 visitNo: 235 candSize: 50

crowds_nodl.pm(TotalRuns=6,CrowdSize=15);cautious10;88;2;196;Resets: 2 visitNo: 10 candSize: 1

scale.pm(N=10,M=50);bold01;60;3;20644;Resets: 3 visitNo: 219 candSize: 50

scale.pm(N=10,M=50);bold01;78;0;0;Resets: 0 visitNo: 73 candSize: 50

bluetooth_oneinit.pm(mrec=4);bold01;6;4;4070;Resets: 4 visitNo: 804 candSize: 1

scale.pm(N=10,M=50);bold01;96;0;0;Resets: 0 visitNo: 80 candSize: 50

bluetooth_oneinit.pm(mrec=4);bold01;24;0;0;init
gridworld.pm(N=50,p=0.999);bold01;14;TO;TO;Resets: 0 visitNo: 1543531 candSize: 2499

bluetooth_oneinit.pm(mrec=4);bold01;42;21;43356;Resets: 21 visitNo: 2973 candSize: 1

bluetooth_oneinit.pm(mrec=4);bold01;60;8;10244;Resets: 8 visitNo: 1314 candSize: 1

bluetooth_oneinit.pm(mrec=4);bold01;78;1;754;Resets: 1 visitNo: 422 candSize: 1

bluetooth_oneinit.pm(mrec=4);bold01;96;3;2741;Resets: 3 visitNo: 677 candSize: 1

herman17_oneinit.pm();bold01;43;TO;TO;Resets: 0 visitNo: 5422409 candSize: 34

nand.pm(N=50,K=3);bold01;14;14;25718;Resets: 14 visitNo: 807 candSize: 1

herman17_oneinit.pm();bold01;46;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

herman17_oneinit.pm();bold01;85;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

herman17_oneinit.pm();bold01;23;TO;TO;Resets: 0 visitNo: 3843463 candSize: 34

nand.pm(N=50,K=3);bold01;32;2;3080;Resets: 2 visitNo: 213 candSize: 1

herman17_oneinit.pm();bold01;56;TO;TO;Resets: 0 visitNo: 5948724 candSize: 34

herman17_oneinit.pm();bold01;83;TO;TO;Resets: 0 visitNo: 5422409 candSize: 34

nand.pm(N=50,K=3);bold01;50;1;1515;Resets: 1 visitNo: 164 candSize: 1

herman17_oneinit.pm();bold01;63;TO;TO;Resets: 0 visitNo: 5948724 candSize: 34

herman17_oneinit.pm();bold01;84;TO;TO;Resets: 0 visitNo: 8580300 candSize: 34

herman17_oneinit.pm();bold01;86;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

scale.pm(N=10,M=50);bold01;8;0;0;Resets: 0 visitNo: 63 candSize: 50

herman17_oneinit.pm();bold01;91;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

herman17_oneinit.pm();bold01;80;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

herman17_oneinit.pm();bold01;87;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

herman17_oneinit.pm();bold01;42;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

nand.pm(N=50,K=3);bold01;68;0;0;init
scale.pm(N=10,M=50);bold01;26;2;8886;Resets: 2 visitNo: 160 candSize: 50

herman17_oneinit.pm();bold01;71;TO;TO;Resets: 0 visitNo: 7527670 candSize: 34

scale.pm(N=10,M=50);bold01;44;4;64240;Resets: 4 visitNo: 376 candSize: 50

nand.pm(N=50,K=3);bold01;86;11;19390;Resets: 11 visitNo: 659 candSize: 1

herman17_oneinit.pm();bold01;39;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

scale.pm(N=10,M=50);bold01;62;3;43593;Resets: 3 visitNo: 302 candSize: 50

herman17_oneinit.pm();bold01;4;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

scale.pm(N=10,M=50);bold01;80;1;13628;Resets: 1 visitNo: 147 candSize: 50

scale.pm(N=10,M=50);bold01;98;0;0;Resets: 0 visitNo: 82 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;16;TO;TO;Resets: 0 visitNo: 2070267 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;32;TO;TO;Resets: 0 visitNo: 1647479 candSize: 2499

herman17_oneinit.pm();bold01;61;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

herman17_oneinit.pm();bold01;64;TO;TO;Resets: 0 visitNo: 5948724 candSize: 34

scale.pm(N=10,M=50);bold01;3;0;0;Resets: 0 visitNo: 73 candSize: 50

herman17_oneinit.pm();bold01;41;TO;TO;Resets: 0 visitNo: 12264507 candSize: 34

scale.pm(N=10,M=50);bold01;21;1;8;Resets: 1 visitNo: 77 candSize: 50

herman17_oneinit.pm();bold01;74;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

scale.pm(N=10,M=50);bold01;1;0;0;Resets: 0 visitNo: 82 candSize: 50

herman17_oneinit.pm();bold01;81;TO;TO;Resets: 0 visitNo: 10685561 candSize: 34

scale.pm(N=10,M=50);bold01;2;1;12359;Resets: 1 visitNo: 155 candSize: 50

scale.pm(N=10,M=50);bold01;4;0;0;Resets: 0 visitNo: 79 candSize: 50

scale.pm(N=10,M=50);bold01;39;1;5;Resets: 1 visitNo: 70 candSize: 50

scale.pm(N=10,M=50);bold01;9;2;23030;Resets: 2 visitNo: 227 candSize: 50

scale.pm(N=10,M=50);bold01;19;0;0;Resets: 0 visitNo: 79 candSize: 50

herman17_oneinit.pm();bold01;98;TO;TO;Resets: 0 visitNo: 9632931 candSize: 34

scale.pm(N=10,M=50);bold01;20;0;0;Resets: 0 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold01;5;1;10;Resets: 1 visitNo: 75 candSize: 50

scale.pm(N=10,M=50);bold01;22;1;8567;Resets: 1 visitNo: 147 candSize: 50

herman17_oneinit.pm();bold01;60;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

scale.pm(N=10,M=50);bold01;57;0;0;Resets: 0 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold01;37;0;0;Resets: 0 visitNo: 80 candSize: 50

scale.pm(N=10,M=50);bold01;27;1;8;Resets: 1 visitNo: 83 candSize: 50

scale.pm(N=10,M=50);bold01;38;0;0;Resets: 0 visitNo: 75 candSize: 50

herman17_oneinit.pm();bold01;89;TO;TO;Resets: 0 visitNo: 7527670 candSize: 34

scale.pm(N=10,M=50);bold01;23;1;12128;Resets: 1 visitNo: 148 candSize: 50

scale.pm(N=10,M=50);bold01;40;0;0;Resets: 0 visitNo: 73 candSize: 50

scale.pm(N=10,M=50);bold01;75;1;8392;Resets: 1 visitNo: 154 candSize: 50

scale.pm(N=10,M=50);bold01;55;0;0;Resets: 0 visitNo: 79 candSize: 50

scale.pm(N=10,M=50);bold01;45;4;71979;Resets: 4 visitNo: 373 candSize: 50

scale.pm(N=10,M=50);bold01;56;0;0;Resets: 0 visitNo: 80 candSize: 50

scale.pm(N=10,M=50);bold01;41;0;0;Resets: 0 visitNo: 76 candSize: 50

scale.pm(N=10,M=50);bold01;58;4;62477;Resets: 4 visitNo: 382 candSize: 50

scale.pm(N=10,M=50);bold01;93;3;40629;Resets: 3 visitNo: 292 candSize: 50

herman17_oneinit.pm();bold01;57;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

scale.pm(N=10,M=50);bold01;73;0;0;Resets: 0 visitNo: 80 candSize: 50

herman17_oneinit.pm();bold01;22;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

scale.pm(N=10,M=50);bold01;74;0;0;Resets: 0 visitNo: 79 candSize: 50

scale.pm(N=10,M=50);bold01;59;2;26726;Resets: 2 visitNo: 235 candSize: 50

scale.pm(N=10,M=50);bold01;63;2;22933;Resets: 2 visitNo: 233 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;11;TO;TO;Resets: 0 visitNo: 1612496 candSize: 2499

scale.pm(N=10,M=50);bold01;76;4;59325;Resets: 4 visitNo: 353 candSize: 50

scale.pm(N=10,M=50);bold01;91;3;46368;Resets: 3 visitNo: 304 candSize: 50

scale.pm(N=10,M=50);bold01;92;1;8183;Resets: 1 visitNo: 154 candSize: 50

scale.pm(N=10,M=50);bold01;77;1;10987;Resets: 1 visitNo: 148 candSize: 50

scale.pm(N=10,M=50);bold01;81;5;69292;Resets: 5 visitNo: 379 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;9;TO;TO;Resets: 0 visitNo: 1742431 candSize: 2499

scale.pm(N=10,M=50);bold01;94;3;38377;Resets: 3 visitNo: 291 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;10;TO;TO;Resets: 0 visitNo: 1556524 candSize: 2499

scale.pm(N=10,M=50);bold01;95;0;0;Resets: 0 visitNo: 79 candSize: 50

scale.pm(N=10,M=50);bold01;99;0;0;Resets: 0 visitNo: 80 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;34;TO;TO;Resets: 0 visitNo: 1710447 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;12;TO;TO;Resets: 0 visitNo: 1606499 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;13;TO;TO;Resets: 0 visitNo: 1803401 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;17;TO;TO;Resets: 0 visitNo: 1825390 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;50;TO;TO;Resets: 0 visitNo: 1607499 candSize: 2499

herman17_oneinit.pm();bold01;79;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

herman17_oneinit.pm();bold01;82;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

herman17_oneinit.pm();bold01;59;TO;TO;Resets: 0 visitNo: 9106616 candSize: 34

herman17_oneinit.pm();bold01;92;TO;TO;Resets: 0 visitNo: 5948724 candSize: 34

herman17_oneinit.pm();bold01;99;TO;TO;Resets: 0 visitNo: 6475039 candSize: 34

scale.pm(N=10,M=50);bold01;16;1;10468;Resets: 1 visitNo: 157 candSize: 50

herman17_oneinit.pm();bold01;78;TO;TO;Resets: 0 visitNo: 7527670 candSize: 34

scale.pm(N=10,M=50);bold01;34;3;38441;Resets: 3 visitNo: 294 candSize: 50

scale.pm(N=10,M=50);bold01;7;4;75161;Resets: 4 visitNo: 362 candSize: 50

scale.pm(N=10,M=50);bold01;52;1;7550;Resets: 1 visitNo: 141 candSize: 50

scale.pm(N=10,M=50);bold01;25;1;13498;Resets: 1 visitNo: 147 candSize: 50

herman17_oneinit.pm();bold01;75;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

herman17_oneinit.pm();bold01;40;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

scale.pm(N=10,M=50);bold01;70;1;8404;Resets: 1 visitNo: 150 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;29;TO;TO;Resets: 0 visitNo: 1596504 candSize: 2499

scale.pm(N=10,M=50);bold01;43;1;9496;Resets: 1 visitNo: 157 candSize: 50

scale.pm(N=10,M=50);bold01;88;0;0;Resets: 0 visitNo: 76 candSize: 50

scale.pm(N=10,M=50);bold01;61;2;20382;Resets: 2 visitNo: 219 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;27;TO;TO;Resets: 0 visitNo: 1704450 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;28;TO;TO;Resets: 0 visitNo: 1521542 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;6;TO;TO;Resets: 0 visitNo: 1526539 candSize: 2499

scale.pm(N=10,M=50);bold01;79;1;8165;Resets: 1 visitNo: 157 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;52;TO;TO;Resets: 0 visitNo: 1564520 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;30;TO;TO;Resets: 0 visitNo: 1584510 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;31;TO;TO;Resets: 0 visitNo: 1543531 candSize: 2499

scale.pm(N=10,M=50);bold01;97;1;7821;Resets: 1 visitNo: 144 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;35;TO;TO;Resets: 0 visitNo: 1583511 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;68;TO;TO;Resets: 0 visitNo: 1532536 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;15;TO;TO;Resets: 0 visitNo: 1877364 candSize: 2499

herman17_oneinit.pm();bold01;97;TO;TO;Resets: 0 visitNo: 4896093 candSize: 34

scale.pm(N=10,M=50);bold01;0;0;0;Resets: 0 visitNo: 77 candSize: 50

scale.pm(N=10,M=50);bold01;18;2;22667;Resets: 2 visitNo: 227 candSize: 50

herman17_oneinit.pm();bold01;77;TO;TO;Resets: 0 visitNo: 8580300 candSize: 34

scale.pm(N=10,M=50);bold01;36;0;0;Resets: 0 visitNo: 70 candSize: 50

scale.pm(N=10,M=50);bold01;10;5;71120;Resets: 5 visitNo: 363 candSize: 50

scale.pm(N=10,M=50);bold01;54;1;6684;Resets: 1 visitNo: 152 candSize: 50

scale.pm(N=10,M=50);bold01;17;1;8831;Resets: 1 visitNo: 150 candSize: 50

scale.pm(N=10,M=50);bold01;72;0;0;Resets: 0 visitNo: 70 candSize: 50

scale.pm(N=10,M=50);bold01;28;1;7761;Resets: 1 visitNo: 152 candSize: 50

scale.pm(N=10,M=50);bold01;35;2;21902;Resets: 2 visitNo: 216 candSize: 50

herman17_oneinit.pm();bold01;96;TO;TO;Resets: 0 visitNo: 7527670 candSize: 34

scale.pm(N=10,M=50);bold01;90;2;23420;Resets: 2 visitNo: 235 candSize: 50

scale.pm(N=10,M=50);bold01;46;0;0;Resets: 0 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold01;53;0;0;Resets: 0 visitNo: 79 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;8;TO;TO;Resets: 0 visitNo: 1816394 candSize: 2499

scale.pm(N=10,M=50);bold01;64;3;22589;Resets: 3 visitNo: 222 candSize: 50

scale.pm(N=10,M=50);bold01;71;0;0;Resets: 0 visitNo: 85 candSize: 50

herman17_oneinit.pm();bold01;93;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

herman17_oneinit.pm();bold01;58;TO;TO;Resets: 0 visitNo: 8053985 candSize: 34

scale.pm(N=10,M=50);bold01;82;1;7678;Resets: 1 visitNo: 155 candSize: 50

scale.pm(N=10,M=50);bold01;89;0;0;Resets: 0 visitNo: 82 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;47;TO;TO;Resets: 0 visitNo: 1569518 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;7;TO;TO;Resets: 0 visitNo: 1596504 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;0;TO;TO;Resets: 0 visitNo: 1705450 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;45;TO;TO;Resets: 0 visitNo: 1824390 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;46;TO;TO;Resets: 0 visitNo: 1792406 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;24;TO;TO;Resets: 0 visitNo: 1727439 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;70;TO;TO;Resets: 0 visitNo: 1634485 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;48;TO;TO;Resets: 0 visitNo: 1674465 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;49;TO;TO;Resets: 0 visitNo: 1822391 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;53;TO;TO;Resets: 0 visitNo: 2126239 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;86;TO;TO;Resets: 0 visitNo: 1777414 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;33;TO;TO;Resets: 0 visitNo: 1597504 candSize: 2499

scale.pm(N=10,M=50);bold01;15;4;71516;Resets: 4 visitNo: 370 candSize: 50

scale.pm(N=10,M=50);bold01;33;0;0;Resets: 0 visitNo: 69 candSize: 50

herman17_oneinit.pm();bold01;95;TO;TO;Resets: 0 visitNo: 8580300 candSize: 34

scale.pm(N=10,M=50);bold01;51;1;10;Resets: 1 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold01;69;1;10945;Resets: 1 visitNo: 147 candSize: 50

scale.pm(N=10,M=50);bold01;87;0;0;Resets: 0 visitNo: 79 candSize: 50

scale.pm(N=10,M=50);bold01;14;0;0;Resets: 0 visitNo: 77 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;5;TO;TO;Resets: 0 visitNo: 1712446 candSize: 2499

scale.pm(N=10,M=50);bold01;32;5;88377;Resets: 5 visitNo: 435 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;26;TO;TO;Resets: 0 visitNo: 1818393 candSize: 2499

scale.pm(N=10,M=50);bold01;11;1;9937;Resets: 1 visitNo: 154 candSize: 50

scale.pm(N=10,M=50);bold01;50;0;0;Resets: 0 visitNo: 80 candSize: 50

herman17_oneinit.pm();bold01;76;TO;TO;Resets: 0 visitNo: 8580300 candSize: 34

gridworld.pm(N=50,p=0.999);bold01;65;TO;TO;Resets: 0 visitNo: 1636484 candSize: 2499

scale.pm(N=10,M=50);bold01;68;0;0;Resets: 0 visitNo: 82 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;25;TO;TO;Resets: 0 visitNo: 1881362 candSize: 2499

scale.pm(N=10,M=50);bold01;29;1;7918;Resets: 1 visitNo: 137 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;18;TO;TO;Resets: 0 visitNo: 1550527 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;63;TO;TO;Resets: 0 visitNo: 1866369 candSize: 2499

scale.pm(N=10,M=50);bold01;86;4;45000;Resets: 4 visitNo: 314 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;64;TO;TO;Resets: 0 visitNo: 1530537 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;42;TO;TO;Resets: 0 visitNo: 1565520 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;88;TO;TO;Resets: 0 visitNo: 1511547 candSize: 2499

scale.pm(N=10,M=50);bold01;47;2;7372;Resets: 2 visitNo: 164 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;4;TO;TO;Resets: 0 visitNo: 1670467 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;66;TO;TO;Resets: 0 visitNo: 1951327 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;67;TO;TO;Resets: 0 visitNo: 1683461 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;71;TO;TO;Resets: 0 visitNo: 1763421 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;4;TO;TO;Resets: 0 visitNo: 1589508 candSize: 2549

scale.pm(N=10,M=50);bold01;65;0;0;Resets: 0 visitNo: 80 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;51;TO;TO;Resets: 0 visitNo: 1498553 candSize: 2499

scale.pm(N=10,M=50);bold01;83;2;8727;Resets: 2 visitNo: 157 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;1;TO;TO;Resets: 0 visitNo: 1953326 candSize: 2499

scale.pm(N=10,M=50);bold01;13;0;0;Resets: 0 visitNo: 82 candSize: 50

scale.pm(N=10,M=50);bold01;31;3;20806;Resets: 3 visitNo: 230 candSize: 50

scale.pm(N=10,M=50);bold01;49;1;13774;Resets: 1 visitNo: 152 candSize: 50

scale.pm(N=10,M=50);bold01;67;0;0;Resets: 0 visitNo: 77 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;23;TO;TO;Resets: 0 visitNo: 1524540 candSize: 2499

scale.pm(N=10,M=50);bold01;85;0;0;Resets: 0 visitNo: 69 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;44;TO;TO;Resets: 0 visitNo: 1684460 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;3;TO;TO;Resets: 0 visitNo: 1615495 candSize: 2499

herman17_oneinit.pm();bold01;94;TO;TO;Resets: 0 visitNo: 7001354 candSize: 34

gridworld.pm(N=50,p=0.999);bold01;83;TO;TO;Resets: 0 visitNo: 1945330 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;43;TO;TO;Resets: 0 visitNo: 2295155 candSize: 2499

nand.pm(N=50,K=3);bold05;34;2;2921;Resets: 2 visitNo: 134 candSize: 1

gridworld.pm(N=50,p=0.999);bold01;36;TO;TO;Resets: 0 visitNo: 1523541 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;81;TO;TO;Resets: 0 visitNo: 1625490 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;82;TO;TO;Resets: 0 visitNo: 1656474 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;60;TO;TO;Resets: 0 visitNo: 1805400 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;6;TO;TO;Resets: 0 visitNo: 2388108 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;22;TO;TO;Resets: 0 visitNo: 1671467 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;84;TO;TO;Resets: 0 visitNo: 1567519 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;85;TO;TO;Resets: 0 visitNo: 1728438 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;89;TO;TO;Resets: 0 visitNo: 1594505 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;22;TO;TO;Resets: 0 visitNo: 1806399 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;69;TO;TO;Resets: 0 visitNo: 1716444 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;19;TO;TO;Resets: 0 visitNo: 1585510 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;41;TO;TO;Resets: 0 visitNo: 1725440 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;62;TO;TO;Resets: 0 visitNo: 1568518 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;21;TO;TO;Resets: 0 visitNo: 1559523 candSize: 2499

scale.pm(N=10,M=50);bold01;12;3;40777;Resets: 3 visitNo: 278 candSize: 50

not_gridworld.pm(N=50,p=0.999);bold01;1;TO;TO;Resets: 0 visitNo: 1756424 candSize: 2499

scale.pm(N=10,M=50);bold01;30;1;8035;Resets: 1 visitNo: 148 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;61;TO;TO;Resets: 0 visitNo: 1638483 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;54;TO;TO;Resets: 0 visitNo: 1538533 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;99;TO;TO;Resets: 0 visitNo: 1714445 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;0;TO;TO;Resets: 0 visitNo: 1672466 candSize: 2499

scale.pm(N=10,M=50);bold01;48;0;0;Resets: 0 visitNo: 62 candSize: 50

gridworld.pm(N=50,p=0.999);bold01;78;TO;TO;Resets: 0 visitNo: 1803401 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;24;TO;TO;Resets: 0 visitNo: 1724440 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;40;TO;TO;Resets: 0 visitNo: 2032286 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;2;TO;TO;Resets: 0 visitNo: 1814395 candSize: 2499

scale.pm(N=10,M=50);bold01;66;1;6;Resets: 1 visitNo: 66 candSize: 50

not_gridworld.pm(N=50,p=0.999);bold01;3;TO;TO;Resets: 0 visitNo: 1643481 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;7;TO;TO;Resets: 0 visitNo: 1746429 candSize: 2499

scale.pm(N=10,M=50);bold01;84;0;0;Resets: 0 visitNo: 76 candSize: 50

not_gridworld.pm(N=50,p=0.999);bold01;40;TO;TO;Resets: 0 visitNo: 1689458 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;87;TO;TO;Resets: 0 visitNo: 1583511 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;2;TO;TO;Resets: 0 visitNo: 1814395 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;37;TO;TO;Resets: 0 visitNo: 1538533 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;59;TO;TO;Resets: 0 visitNo: 1558523 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;80;TO;TO;Resets: 0 visitNo: 1592506 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;39;TO;TO;Resets: 0 visitNo: 1898353 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;19;TO;TO;Resets: 0 visitNo: 1989308 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;79;TO;TO;Resets: 0 visitNo: 1864370 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;72;TO;TO;Resets: 0 visitNo: 1700452 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;17;TO;TO;Resets: 0 visitNo: 1898353 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;18;TO;TO;Resets: 0 visitNo: 1578513 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;96;TO;TO;Resets: 0 visitNo: 1978313 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;42;TO;TO;Resets: 0 visitNo: 1787409 candSize: 2499

gridworld.pm(N=50,p=0.999);bold01;58;TO;TO;Resets: 0 visitNo: 1690457 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;20;TO;TO;Resets: 0 visitNo: 1598503 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;21;TO;TO;Resets: 0 visitNo: 1612496 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;25;TO;TO;Resets: 0 visitNo: 1584510 candSize: 2499

not_gridworld.pm(N=50,p=0.999);bold01;58;TO;TO;Resets: 0 visitNo: 1788408 candSize: 2499

